first_name,last_name,name,last_season,player_code,country_of_birth,date_of_birth,sub_position,position,foot,height_in_cm,contract_expiration_date,image_url,international_caps,international_goals,url,current_club_name,market_value_in_eur,highest_market_value_in_eur
Jacopo,Antolini,Jacopo Antolini,2023,jacopo-antolini,,2004-01-10 00:00:00,Left-Back,Defender,left,,2025-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/815483-1696833953.jpg?lm=1,,,https://www.transfermarkt.co.uk/jacopo-antolini/profil/spieler/815483,Torino Calcio,100000.0,125000.0
Edoardo,Zaia,Edoardo Zaia,2024,edoardo-zaia,,2006-09-12 00:00:00,Right Midfield,Midfield,right,184.0,2028-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/985849-1757602579.jpg?lm=1,,,https://www.transfermarkt.co.uk/edoardo-zaia/profil/spieler/985849,Torino Calcio,100000.0,100000.0
Matteo,Brezzo,Matteo Brezzo,2023,matteo-brezzo,,2005-06-13 00:00:00,Goalkeeper,Goalkeeper,,,2025-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,https://www.transfermarkt.co.uk/matteo-brezzo/profil/spieler/914880,Torino Calcio,25000.0,25000.0
Alessio,Raballo,Alessio Raballo,2024,alessio-raballo,Italy,2006-09-09 00:00:00,Centre-Forward,Attack,right,190.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/967826-1759324473.jpg?lm=1,4.0,0.0,https://www.transfermarkt.co.uk/alessio-raballo/profil/spieler/967826,Torino Calcio,,
Senan,Mullen,Senan Mullen,2024,senan-mullen,Ireland,2005-02-28 00:00:00,Centre-Back,Defender,left,191.0,2026-12-31 00:00:00,https://img.a.transfermarkt.technology/portrait/header/983810-1740389276.jpg?lm=1,4.0,0.0,https://www.transfermarkt.co.uk/senan-mullen/profil/spieler/983810,Torino Calcio,,
Tommaso,Gabellini,Tommaso Gabellini,2024,tommaso-gabellini,Italy,2006-10-21 00:00:00,Centre-Forward,Attack,left,189.0,2028-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/1040080-1730123867.jpg?lm=1,,,https://www.transfermarkt.co.uk/tommaso-gabellini/profil/spieler/1040080,Torino Calcio,,
Demyan,Yesin,Demyan Yesin,2024,demyan-yesin,Ukraine,2007-04-24 00:00:00,Right Midfield,Midfield,right,188.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/1138724-1713782921.png?lm=1,4.0,0.0,https://www.transfermarkt.co.uk/demyan-yesin/profil/spieler/1138724,Torino Calcio,,
Alessio,Cacciamani,Alessio Cacciamani,2024,alessio-cacciamani,Italy,2007-06-29 00:00:00,Left Winger,Attack,right,,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/1188619-1745479120.jpg?lm=1,0.0,0.0,https://www.transfermarkt.co.uk/alessio-cacciamani/profil/spieler/1188619,Torino Calcio,,
Dennis,Hadzikadunic,Dennis Hadzikadunic,2025,dennis-hadzikadunic,Sweden,1998-07-09 00:00:00,Centre-Back,Defender,right,191.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/322065-1728397619.jpg?lm=1,32.0,0.0,https://www.transfermarkt.co.uk/dennis-hadzikadunic/profil/spieler/322065,UC Sampdoria,1200000.0,3500000.0
Giulio,Maggiore,Giulio Maggiore,2023,giulio-maggiore,Italy,1998-03-12 00:00:00,Central Midfield,Midfield,right,184.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/353796-1661164518.jpg?lm=1,,,https://www.transfermarkt.co.uk/giulio-maggiore/profil/spieler/353796,US Salernitana 1919,3500000.0,8500000.0
Mamadou,Coulibaly,Mamadou Coulibaly,2023,mamadou-coulibaly,Senegal,1999-02-03 00:00:00,Central Midfield,Midfield,right,183.0,2025-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/472161-1692277982.jpg?lm=1,,,https://www.transfermarkt.co.uk/mamadou-coulibaly/profil/spieler/472161,US Salernitana 1919,1300000.0,3000000.0
Emanuel,Vignato,Emanuel Vignato,2023,emanuel-vignato,Italy,2000-08-24 00:00:00,Right Winger,Attack,right,175.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/394346-1602059840.jpg?lm=1,,,https://www.transfermarkt.co.uk/emanuel-vignato/profil/spieler/394346,US Salernitana 1919,1100000.0,6000000.0
Antonio,Candreva,Antonio Candreva,2023,antonio-candreva,Italy,1987-02-28 00:00:00,Right Midfield,Midfield,right,180.0,,https://img.a.transfermarkt.technology/portrait/header/25488-1630591271.jpg?lm=1,,,https://www.transfermarkt.co.uk/antonio-candreva/profil/spieler/25488,US Salernitana 1919,1000000.0,27000000.0
Konstantinos,Manolas,Konstantinos Manolas,2023,konstantinos-manolas,Greece,1991-06-14 00:00:00,Centre-Back,Defender,right,185.0,,https://img.a.transfermarkt.technology/portrait/header/104752-1663850126.jpg?lm=1,,,https://www.transfermarkt.co.uk/konstantinos-manolas/profil/spieler/104752,US Salernitana 1919,1000000.0,45000000.0
Benoît,Costil,Benoît Costil,2023,benoit-costil,France,1987-07-03 00:00:00,Goalkeeper,Goalkeeper,right,188.0,,https://img.a.transfermarkt.technology/portrait/header/22628-1676903501.jpg?lm=1,,,https://www.transfermarkt.co.uk/benoit-costil/profil/spieler/22628,US Salernitana 1919,600000.0,8000000.0
,Simy,Simy,2023,simy,Nigeria,1992-05-07 00:00:00,Centre-Forward,Attack,right,198.0,2025-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/194549-1602069616.jpg?lm=1,,,https://www.transfermarkt.co.uk/simy/profil/spieler/194549,US Salernitana 1919,500000.0,8000000.0
Jérôme,Boateng,Jérôme Boateng,2023,jerome-boateng,Germany,1988-09-03 00:00:00,Centre-Back,Defender,right,192.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/26485-1722520494.jpg?lm=1,,,https://www.transfermarkt.co.uk/jerome-boateng/profil/spieler/26485,US Salernitana 1919,400000.0,45000000.0
Federico,Fazio,Federico Fazio,2023,federico-fazio,Argentina,1987-03-17 00:00:00,Centre-Back,Defender,right,195.0,,https://img.a.transfermarkt.technology/portrait/header/45314-1644915146.jpg?lm=1,,,https://www.transfermarkt.co.uk/federico-fazio/profil/spieler/45314,US Salernitana 1919,400000.0,13000000.0
,Mikael,Mikael,2023,mikael,Brazil,1999-05-28 00:00:00,Centre-Forward,Attack,left,184.0,,https://img.a.transfermarkt.technology/portrait/header/642689-1643621740.jpg?lm=1,,,https://www.transfermarkt.co.uk/mikael/profil/spieler/642689,US Salernitana 1919,300000.0,2000000.0
Vincenzo,Fiorillo,Vincenzo Fiorillo,2023,vincenzo-fiorillo,Italy,1990-01-13 00:00:00,Goalkeeper,Goalkeeper,left,190.0,2025-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/55000-1630589864.jpg?lm=1,,,https://www.transfermarkt.co.uk/vincenzo-fiorillo/profil/spieler/55000,US Salernitana 1919,150000.0,800000.0
Gerardo,Fusco,Gerardo Fusco,2023,gerardo-fusco,Italy,2005-05-18 00:00:00,Centre-Forward,Attack,right,,,https://img.a.transfermarkt.technology/portrait/header/928051-1716360425.jpg?lm=1,,,https://www.transfermarkt.co.uk/gerardo-fusco/profil/spieler/928051,US Salernitana 1919,125000.0,125000.0
Pasquale,Allocca,Pasquale Allocca,2023,pasquale-allocca,Italy,2005-05-09 00:00:00,Goalkeeper,Goalkeeper,right,186.0,,https://img.a.transfermarkt.technology/portrait/header/901980-1696834014.jpg?lm=1,,,https://www.transfermarkt.co.uk/pasquale-allocca/profil/spieler/901980,US Salernitana 1919,100000.0,100000.0
Tommaso,Ferrari,Tommaso Ferrari,2023,tommaso-ferrari,Italy,2005-04-30 00:00:00,Left-Back,Defender,left,,,https://img.a.transfermarkt.technology/portrait/header/951211-1663022053.jpg?lm=1,,,https://www.transfermarkt.co.uk/tommaso-ferrari/profil/spieler/951211,US Salernitana 1919,100000.0,100000.0
Antonio Pio,Iervolino,Antonio Pio Iervolino,2023,antonio-pio-iervolino,Italy,2003-05-23 00:00:00,Central Midfield,Midfield,,,,https://img.a.transfermarkt.technology/portrait/header/704347-1700050183.jpg?lm=1,,,https://www.transfermarkt.co.uk/antonio-pio-iervolino/profil/spieler/704347,US Salernitana 1919,50000.0,100000.0
Emanuele,Elia,Emanuele Elia,2023,emanuele-elia,Italy,2004-12-19 00:00:00,Centre-Back,Defender,right,191.0,2025-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,https://www.transfermarkt.co.uk/emanuele-elia/profil/spieler/815554,US Salernitana 1919,50000.0,50000.0
Gregorio,Salvati,Gregorio Salvati,2023,gregorio-salvati,,2005-02-07 00:00:00,Goalkeeper,Goalkeeper,,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,https://www.transfermarkt.co.uk/gregorio-salvati/profil/spieler/1194286,US Salernitana 1919,50000.0,50000.0
Ciro,Borrelli,Ciro Borrelli,2023,ciro-borrelli,Italy,2006-01-09 00:00:00,Defensive Midfield,Midfield,right,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,https://www.transfermarkt.co.uk/ciro-borrelli/profil/spieler/1012516,US Salernitana 1919,,
Niccolò,Guccione,Niccolò Guccione,2023,niccolo-guccione,,2006-03-04 00:00:00,Centre-Back,Defender,right,185.0,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,https://www.transfermarkt.co.uk/niccolo-guccione/profil/spieler/1060339,US Salernitana 1919,,
Luca,Boncori,Luca Boncori,2023,luca-boncori,,2006-02-21 00:00:00,Second Striker,Attack,right,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,https://www.transfermarkt.co.uk/luca-boncori/profil/spieler/1129800,US Salernitana 1919,,
Rocco,Di Vico,Rocco Di Vico,2023,rocco-di-vico,,2007-01-01 00:00:00,Central Midfield,Midfield,,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,https://www.transfermarkt.co.uk/rocco-di-vico/profil/spieler/1222050,US Salernitana 1919,,
Arthur,Atta,Arthur Atta,2025,arthur-atta,France,2003-01-14 00:00:00,Central Midfield,Midfield,right,189.0,2029-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/855308-1752140643.jpg?lm=1,6.0,0.0,https://www.transfermarkt.co.uk/arthur-atta/profil/spieler/855308,Udinese Calcio,25000000.0,25000000.0
Oumar,Solet,Oumar Solet,2025,oumar-solet,France,2000-02-07 00:00:00,Centre-Back,Defender,right,192.0,2027-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/463665-1739281800.jpg?lm=1,2.0,0.0,https://www.transfermarkt.co.uk/oumar-solet/profil/spieler/463665,Udinese Calcio,23000000.0,23000000.0
Nicolò,Zaniolo,Nicolò Zaniolo,2025,nicolo-zaniolo,Italy,1999-07-02 00:00:00,Second Striker,Attack,left,190.0,2029-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/392085-1713472570.jpg?lm=1,19.0,2.0,https://www.transfermarkt.co.uk/nicolo-zaniolo/profil/spieler/392085,Udinese Calcio,15000000.0,55000000.0
Thomas,Kristensen,Thomas Kristensen,2025,thomas-kristensen,Denmark,2002-01-17 00:00:00,Centre-Back,Defender,right,198.0,2028-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/698259-1696837568.jpg?lm=1,18.0,1.0,https://www.transfermarkt.co.uk/thomas-kristensen/profil/spieler/698259,Udinese Calcio,12000000.0,12000000.0
Maduka,Okoye,Maduka Okoye,2025,maduka-okoye,Germany,1999-08-28 00:00:00,Goalkeeper,Goalkeeper,right,198.0,2028-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/340353-1729542646.jpg?lm=1,21.0,0.0,https://www.transfermarkt.co.uk/maduka-okoye/profil/spieler/340353,Udinese Calcio,10000000.0,10000000.0
Jurgen,Ekkelenkamp,Jurgen Ekkelenkamp,2025,jurgen-ekkelenkamp,Netherlands,2000-04-05 00:00:00,Central Midfield,Midfield,right,188.0,2029-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/361068-1757604896.jpg?lm=1,22.0,7.0,https://www.transfermarkt.co.uk/jurgen-ekkelenkamp/profil/spieler/361068,Udinese Calcio,10000000.0,10000000.0
Keinan,Davis,Keinan Davis,2025,keinan-davis,England,1998-02-13 00:00:00,Centre-Forward,Attack,left,189.0,2027-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/412660-1707127382.jpg?lm=1,3.0,2.0,https://www.transfermarkt.co.uk/keinan-davis/profil/spieler/412660,Udinese Calcio,10000000.0,10000000.0
Lennon,Miller,Lennon Miller,2025,lennon-miller,Scotland,2006-08-25 00:00:00,Central Midfield,Midfield,right,182.0,2030-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/924857-1701702197.jpg?lm=1,4.0,0.0,https://www.transfermarkt.co.uk/lennon-miller/profil/spieler/924857,Udinese Calcio,10000000.0,10000000.0
Idrissa,Gueye,Idrissa Gueye,2025,idrissa-gueye,Senegal,2006-09-16 00:00:00,Centre-Forward,Attack,right,185.0,2030-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/1178488-1741265032.jpg?lm=1,1.0,0.0,https://www.transfermarkt.co.uk/idrissa-gueye/profil/spieler/1178488,Udinese Calcio,8000000.0,8000000.0
Nicolò,Bertola,Nicolò Bertola,2025,nicolo-bertola,Italy,2003-03-23 00:00:00,Centre-Back,Defender,right,192.0,2030-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/632831-1734888290.jpg?lm=1,7.0,0.0,https://www.transfermarkt.co.uk/nicolo-bertola/profil/spieler/632831,Udinese Calcio,7000000.0,7000000.0
Jordan,Zemura,Jordan Zemura,2025,jordan-zemura,England,1999-11-14 00:00:00,Left-Back,Defender,left,173.0,2027-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/633530-1730184134.jpg?lm=1,23.0,0.0,https://www.transfermarkt.co.uk/jordan-zemura/profil/spieler/633530,Udinese Calcio,5000000.0,6000000.0
Iker,Bravo,Iker Bravo,2024,iker-bravo,Spain,2005-01-13 00:00:00,Centre-Forward,Attack,right,182.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/741292-1753444385.jpg?lm=1,6.0,2.0,https://www.transfermarkt.co.uk/iker-bravo/profil/spieler/741292,Udinese Calcio,5000000.0,5000000.0
Simone,Pafundi,Simone Pafundi,2024,simone-pafundi,Italy,2006-03-14 00:00:00,Attacking Midfield,Midfield,left,166.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/876400-1660805372.jpg?lm=1,7.0,1.0,https://www.transfermarkt.co.uk/simone-pafundi/profil/spieler/876400,Udinese Calcio,5000000.0,10000000.0
Matteo,Palma,Matteo Palma,2024,matteo-palma,Germany,2008-03-13 00:00:00,Centre-Back,Defender,right,194.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/1058354-1730184292.jpg?lm=1,0.0,0.0,https://www.transfermarkt.co.uk/matteo-palma/profil/spieler/1058354,Udinese Calcio,5000000.0,5000000.0
Branimir,Mlacic,Branimir Mlacic,2025,branimir-mlacic,Croatia,2007-03-12 00:00:00,Centre-Back,Defender,right,192.0,2031-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/1300966-1767281419.jpg?lm=1,3.0,1.0,https://www.transfermarkt.co.uk/branimir-mlacic/profil/spieler/1300966,Udinese Calcio,5000000.0,5000000.0
Jakub,Piotrowski,Jakub Piotrowski,2025,jakub-piotrowski,Poland,1997-10-04 00:00:00,Central Midfield,Midfield,right,188.0,2029-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/377243-1753958125.jpg?lm=1,14.0,2.0,https://www.transfermarkt.co.uk/jakub-piotrowski/profil/spieler/377243,Udinese Calcio,4500000.0,5000000.0
Alessandro,Zanoli,Alessandro Zanoli,2025,alessandro-zanoli,Italy,2000-10-03 00:00:00,Right-Back,Defender,right,188.0,2029-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/397225-1673603620.jpg?lm=1,2.0,0.0,https://www.transfermarkt.co.uk/alessandro-zanoli/profil/spieler/397225,Udinese Calcio,4500000.0,6000000.0
Jesper,Karlström,Jesper Karlström,2025,jesper-karlstrom,Sweden,1995-06-21 00:00:00,Defensive Midfield,Midfield,right,182.0,2028-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/222855-1730184243.jpg?lm=1,27.0,0.0,https://www.transfermarkt.co.uk/jesper-karlstrom/profil/spieler/222855,Udinese Calcio,4000000.0,4000000.0
Adam,Buksa,Adam Buksa,2025,adam-buksa,Poland,1996-07-12 00:00:00,Centre-Forward,Attack,left,191.0,2029-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/267160-1725875279.jpg?lm=1,25.0,7.0,https://www.transfermarkt.co.uk/adam-buksa/profil/spieler/267160,Udinese Calcio,3500000.0,9000000.0
Juan,Arizala,Juan Arizala,2025,juan-arizala,Colombia,2005-10-10 00:00:00,Left Midfield,Midfield,left,183.0,2030-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/1118347-1777961114.jpg?lm=1,22.0,1.0,https://www.transfermarkt.co.uk/juan-arizala/profil/spieler/1118347,Udinese Calcio,3500000.0,3500000.0
Hassane,Kamara,Hassane Kamara,2025,hassane-kamara,France,1994-03-05 00:00:00,Left-Back,Defender,left,170.0,2027-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/290017-1730126484.jpg?lm=1,11.0,0.0,https://www.transfermarkt.co.uk/hassane-kamara/profil/spieler/290017,Udinese Calcio,3000000.0,8000000.0
Isaac,Success,Isaac Success,2023,isaac-success,Nigeria,1996-01-07 00:00:00,Centre-Forward,Attack,right,182.0,,https://img.a.transfermarkt.technology/portrait/header/295331-1630653144.jpg?lm=1,,,https://www.transfermarkt.co.uk/isaac-success/profil/spieler/295331,Udinese Calcio,2500000.0,5000000.0
Vakoun,Bayo,Vakoun Bayo,2025,vakoun-bayo,Cote d'Ivoire,1997-01-10 00:00:00,Centre-Forward,Attack,right,184.0,2028-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/375877-1757604280.jpg?lm=1,12.0,3.0,https://www.transfermarkt.co.uk/vakoun-bayo/profil/spieler/375877,Udinese Calcio,2500000.0,5000000.0
Răzvan,Sava,Răzvan Sava,2025,razvan-sava,Romania,2002-06-21 00:00:00,Goalkeeper,Goalkeeper,right,197.0,2029-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/568617-1730124399.jpg?lm=1,0.0,0.0,https://www.transfermarkt.co.uk/razvan-sava/profil/spieler/568617,Udinese Calcio,2500000.0,2500000.0
Kingsley,Ehizibue,Kingsley Ehizibue,2025,kingsley-ehizibue,Germany,1995-05-25 00:00:00,Right-Back,Defender,right,189.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/272812-1753444231.jpg?lm=1,1.0,0.0,https://www.transfermarkt.co.uk/kingsley-ehizibue/profil/spieler/272812,Udinese Calcio,2000000.0,3000000.0
Alessandro,Nunziante,Alessandro Nunziante,2025,alessandro-nunziante,Italy,2007-03-14 00:00:00,Goalkeeper,Goalkeeper,right,195.0,2030-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/956588-1753853869.jpg?lm=1,4.0,0.0,https://www.transfermarkt.co.uk/alessandro-nunziante/profil/spieler/956588,Udinese Calcio,1800000.0,1800000.0
Domingos,Quina,Domingos Quina,2023,domingos-quina,Guinea-Bissau,1999-11-18 00:00:00,Central Midfield,Midfield,right,173.0,2025-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/391719-1692277940.jpg?lm=1,,,https://www.transfermarkt.co.uk/domingos-quina/profil/spieler/391719,Udinese Calcio,1500000.0,5000000.0
Oier,Zarraga,Oier Zarraga,2025,oier-zarraga,Spain,1999-01-04 00:00:00,Central Midfield,Midfield,right,175.0,2027-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/524010-1692963352.jpg?lm=1,,,https://www.transfermarkt.co.uk/oier-zarraga/profil/spieler/524010,Udinese Calcio,1500000.0,3500000.0
Abdoulaye,Camara,Abdoulaye Camara,2025,abdoulaye-camara,Guinea,2008-09-28 00:00:00,Defensive Midfield,Midfield,right,188.0,2029-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/1210116-1767803175.jpg?lm=1,3.0,0.0,https://www.transfermarkt.co.uk/abdoulaye-camara/profil/spieler/1210116,Udinese Calcio,1500000.0,1500000.0
Gerard,Deulofeu,Gerard Deulofeu,2023,gerard-deulofeu,Spain,1994-03-13 00:00:00,Centre-Forward,Attack,right,177.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/129476-1695029603.jpg?lm=1,,,https://www.transfermarkt.co.uk/gerard-deulofeu/profil/spieler/129476,Udinese Calcio,1000000.0,25000000.0
David,Pejičić,David Pejičić,2024,david-pejicic,,2007-06-14 00:00:00,Attacking Midfield,Midfield,right,177.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/1009633-1693205121.jpg?lm=1,1.0,0.0,https://www.transfermarkt.co.uk/david-pejicic/profil/spieler/1009633,Udinese Calcio,1000000.0,1000000.0
Christian,Kabasele,Christian Kabasele,2025,christian-kabasele,Zaire,1991-02-24 00:00:00,Centre-Back,Defender,right,187.0,2027-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/81512-1692277533.jpg?lm=1,2.0,0.0,https://www.transfermarkt.co.uk/christian-kabasele/profil/spieler/81512,Udinese Calcio,750000.0,9000000.0
Axel,Guessand,Axel Guessand,2024,axel-guessand,France,2004-11-06 00:00:00,Centre-Back,Defender,left,192.0,,https://img.a.transfermarkt.technology/portrait/header/925584-1771853082.jpg?lm=1,2.0,0.0,https://www.transfermarkt.co.uk/axel-guessand/profil/spieler/925584,Udinese Calcio,300000.0,500000.0
Sekou,Diawara,Sekou Diawara,2023,sekou-diawara,,2004-02-08 00:00:00,Centre-Forward,Attack,left,187.0,2027-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/654949-1626686273.jpg?lm=1,,,https://www.transfermarkt.co.uk/sekou-diawara/profil/spieler/654949,Udinese Calcio,250000.0,500000.0
Daniele,Padelli,Daniele Padelli,2025,daniele-padelli,Italy,1985-10-25 00:00:00,Goalkeeper,Goalkeeper,right,191.0,2027-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/27807-1630653305.jpg?lm=1,0.0,0.0,https://www.transfermarkt.co.uk/daniele-padelli/profil/spieler/27807,Udinese Calcio,150000.0,2000000.0
Samuel John,Nwachukwu,Samuel John Nwachukwu,2023,samuel-john-nwachukwu,,2005-11-04 00:00:00,Centre-Back,Defender,right,191.0,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,https://www.transfermarkt.co.uk/samuel-john-nwachukwu/profil/spieler/896424,Udinese Calcio,150000.0,150000.0
Federico,Mosca,Federico Mosca,2023,federico-mosca,Italy,2005-08-08 00:00:00,Goalkeeper,Goalkeeper,left,192.0,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,https://www.transfermarkt.co.uk/federico-mosca/profil/spieler/936595,Udinese Calcio,100000.0,100000.0
Marco,Ballarini,Marco Ballarini,2023,marco-ballarini,Italy,2001-03-28 00:00:00,Central Midfield,Midfield,right,186.0,2025-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/465279-1695029473.png?lm=1,,,https://www.transfermarkt.co.uk/marco-ballarini/profil/spieler/465279,Udinese Calcio,75000.0,125000.0
Edoardo,Piana,Edoardo Piana,2024,edoardo-piana,Italy,2003-09-29 00:00:00,Goalkeeper,Goalkeeper,right,198.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/612059-1673248975.jpg?lm=1,,,https://www.transfermarkt.co.uk/edoardo-piana/profil/spieler/612059,Udinese Calcio,25000.0,50000.0
Bor,Zunec,Bor Zunec,2023,bor-zunec,,2005-06-30 00:00:00,Central Midfield,Midfield,left,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,https://www.transfermarkt.co.uk/bor-zunec/profil/spieler/942099,Udinese Calcio,10000.0,10000.0
Joel,Malusà,Joel Malusà,2023,joel-malusa,,2007-03-28 00:00:00,Goalkeeper,Goalkeeper,,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,https://www.transfermarkt.co.uk/joel-malusa/profil/spieler/1060935,Udinese Calcio,,
Marco,Cassin,Marco Cassin,2024,marco-cassin,,2008-04-07 00:00:00,Goalkeeper,Goalkeeper,right,188.0,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,https://www.transfermarkt.co.uk/marco-cassin/profil/spieler/1078792,Udinese Calcio,,
Warren,Bondo,Warren Bondo,2025,warren-bondo,France,2003-09-15 00:00:00,Central Midfield,Midfield,right,177.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/659516-1739281834.jpg?lm=1,9.0,0.0,https://www.transfermarkt.co.uk/warren-bondo/profil/spieler/659516,Unione Sportiva Cremonese S.p.A.,6000000.0,10000000.0
Martín,Payero,Martín Payero,2025,martin-payero,Argentina,1998-09-11 00:00:00,Central Midfield,Midfield,right,182.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/555820-1707213845.jpg?lm=1,2.0,0.0,https://www.transfermarkt.co.uk/martin-payero/profil/spieler/555820,Unione Sportiva Cremonese S.p.A.,5000000.0,6000000.0
Filippo,Terracciano,Filippo Terracciano,2025,filippo-terracciano,Italy,2003-02-08 00:00:00,Centre-Back,Defender,right,186.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/631007-1739283881.jpg?lm=1,1.0,0.0,https://www.transfermarkt.co.uk/filippo-terracciano/profil/spieler/631007,Unione Sportiva Cremonese S.p.A.,4500000.0,4500000.0
Mikayil,Faye,Mikayil Faye,2025,mikayil-faye,Senegal,2004-07-14 00:00:00,Centre-Back,Defender,left,183.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/666974-1737970456.jpg?lm=1,1.0,1.0,https://www.transfermarkt.co.uk/mikayil-faye/profil/spieler/666974,Unione Sportiva Cremonese S.p.A.,4500000.0,10000000.0
Sebastiano,Luperto,Sebastiano Luperto,2025,sebastiano-luperto,Italy,1996-09-06 00:00:00,Centre-Back,Defender,left,191.0,2030-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/278531-1730125275.jpg?lm=1,5.0,0.0,https://www.transfermarkt.co.uk/sebastiano-luperto/profil/spieler/278531,Unione Sportiva Cremonese S.p.A.,4000000.0,5000000.0
Tommaso,Barbieri,Tommaso Barbieri,2025,tommaso-barbieri,Italy,2002-08-26 00:00:00,Right-Back,Defender,right,181.0,2028-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/569939-1681713735.jpg?lm=1,0.0,0.0,https://www.transfermarkt.co.uk/tommaso-barbieri/profil/spieler/569939,Unione Sportiva Cremonese S.p.A.,3800000.0,4000000.0
Federico,Baschirotto,Federico Baschirotto,2025,federico-baschirotto,Italy,1996-09-20 00:00:00,Centre-Back,Defender,right,187.0,2028-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/351955-1730126092.jpg?lm=1,0.0,0.0,https://www.transfermarkt.co.uk/federico-baschirotto/profil/spieler/351955,Unione Sportiva Cremonese S.p.A.,3500000.0,8000000.0
