first_name,last_name,name,last_season,player_code,country_of_birth,date_of_birth,sub_position,position,foot,height_in_cm,contract_expiration_date,image_url,international_caps,international_goals,url,current_club_name,market_value_in_eur,highest_market_value_in_eur
Filip,Marchwinski,Filip Marchwinski,2025,filip-marchwinski,Poland,2002-01-10 00:00:00,Attacking Midfield,Midfield,both,187.0,2028-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/555106-1757664884.jpg?lm=1,2.0,0.0,https://www.transfermarkt.co.uk/filip-marchwinski/profil/spieler/555106,Unione Sportiva Lecce,1500000.0,6000000.0
Konan,N’Dri,Konan N’Dri,2025,konan-ndri,Cote d'Ivoire,2000-10-27 00:00:00,Right Winger,Attack,left,174.0,2027-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/649490-1713338739.png?lm=1,1.0,0.0,https://www.transfermarkt.co.uk/konan-ndri/profil/spieler/649490,Unione Sportiva Lecce,1500000.0,2000000.0
Gaby,Jean,Gaby Jean,2025,gaby-jean,France,2000-02-19 00:00:00,Centre-Back,Defender,left,191.0,2027-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/805886-1692033275.png?lm=1,,,https://www.transfermarkt.co.uk/gaby-jean/profil/spieler/805886,Unione Sportiva Lecce,1500000.0,2000000.0
Federico,Di Francesco,Federico Di Francesco,2023,federico-di-francesco,Italy,1994-06-14 00:00:00,Left Winger,Attack,right,171.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/38607-1661351443.jpg?lm=1,,,https://www.transfermarkt.co.uk/federico-di-francesco/profil/spieler/38607,Unione Sportiva Lecce,1400000.0,5000000.0
Lorenzo,Venuti,Lorenzo Venuti,2023,lorenzo-venuti,Italy,1995-04-12 00:00:00,Right-Back,Defender,right,179.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/240219-1644233850.jpg?lm=1,,,https://www.transfermarkt.co.uk/lorenzo-venuti/profil/spieler/240219,Unione Sportiva Lecce,1200000.0,3000000.0
Christian,Früchtl,Christian Früchtl,2025,christian-fruchtl,Germany,2000-01-28 00:00:00,Goalkeeper,Goalkeeper,left,193.0,2027-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/336307-1695655759.jpg?lm=1,0.0,0.0,https://www.transfermarkt.co.uk/christian-fruchtl/profil/spieler/336307,Unione Sportiva Lecce,1000000.0,1500000.0
Álex,Sala,Álex Sala,2025,alex-sala,Spain,2001-04-09 00:00:00,Central Midfield,Midfield,right,185.0,2028-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/582664-1734477018.jpg?lm=1,,,https://www.transfermarkt.co.uk/alex-sala/profil/spieler/582664,Unione Sportiva Lecce,1000000.0,1500000.0
Corrie,Ndaba,Corrie Ndaba,2025,corrie-ndaba,Ireland,1999-12-25 00:00:00,Left-Back,Defender,left,188.0,2028-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/433329-1753768662.jpg?lm=1,2.0,0.0,https://www.transfermarkt.co.uk/corrie-ndaba/profil/spieler/433329,Unione Sportiva Lecce,900000.0,900000.0
Balthazar,Pierret,Balthazar Pierret,2024,balthazar-pierret,France,2000-05-15 00:00:00,Defensive Midfield,Midfield,left,186.0,,https://img.a.transfermarkt.technology/portrait/header/642002-1730185630.jpg?lm=1,,,https://www.transfermarkt.co.uk/balthazar-pierret/profil/spieler/642002,Unione Sportiva Lecce,900000.0,900000.0
Sadik,Fofana,Sadik Fofana,2025,sadik-fofana,Germany,2003-05-16 00:00:00,Defensive Midfield,Midfield,right,192.0,2029-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/644613-1659622952.jpg?lm=1,10.0,1.0,https://www.transfermarkt.co.uk/sadik-fofana/profil/spieler/644613,Unione Sportiva Lecce,800000.0,800000.0
Giacomo,Faticanti,Giacomo Faticanti,2023,giacomo-faticanti,Italy,2004-07-31 00:00:00,Defensive Midfield,Midfield,right,186.0,2028-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/651002-1695033186.jpg?lm=1,,,https://www.transfermarkt.co.uk/giacomo-faticanti/profil/spieler/651002,Unione Sportiva Lecce,800000.0,800000.0
Joan,González,Joan González,2024,joan-gonzalez,Spain,2002-02-01 00:00:00,Central Midfield,Midfield,right,190.0,,https://img.a.transfermarkt.technology/portrait/header/692209-1681309894.jpg?lm=1,,,https://www.transfermarkt.co.uk/joan-gonzalez/profil/spieler/692209,Unione Sportiva Lecce,800000.0,6000000.0
Rareș,Burnete,Rareș Burnete,2024,rares-burnete,Romania,2004-01-31 00:00:00,Centre-Forward,Attack,right,185.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/731525-1709655620.jpg?lm=1,12.0,1.0,https://www.transfermarkt.co.uk/rares-burnete/profil/spieler/731525,Unione Sportiva Lecce,600000.0,700000.0
Matías,Pérez,Matías Pérez,2025,matias-perez,Chile,2005-04-13 00:00:00,Centre-Back,Defender,right,192.0,2028-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/1175410-1757603578.jpg?lm=1,11.0,0.0,https://www.transfermarkt.co.uk/matias-perez/profil/spieler/1175410,Unione Sportiva Lecce,500000.0,500000.0
Nicola,Sansone,Nicola Sansone,2024,nicola-sansone,Germany,1991-09-10 00:00:00,Left Winger,Attack,right,174.0,,https://img.a.transfermarkt.technology/portrait/header/82048-1663656944.jpg?lm=1,3.0,0.0,https://www.transfermarkt.co.uk/nicola-sansone/profil/spieler/82048,Unione Sportiva Lecce,400000.0,16000000.0
Kastriot,Dermaku,Kastriot Dermaku,2023,kastriot-dermaku,Italy,1992-01-15 00:00:00,Centre-Back,Defender,right,194.0,,https://img.a.transfermarkt.technology/portrait/header/163647-1595920466.jpg?lm=1,,,https://www.transfermarkt.co.uk/kastriot-dermaku/profil/spieler/163647,Unione Sportiva Lecce,250000.0,1500000.0
Jeppe,Corfitzen,Jeppe Corfitzen,2024,jeppe-corfitzen,,2004-12-29 00:00:00,Right Winger,Attack,left,179.0,,https://img.a.transfermarkt.technology/portrait/header/709985-1695107527.jpg?lm=1,2.0,0.0,https://www.transfermarkt.co.uk/jeppe-corfitzen/profil/spieler/709985,Unione Sportiva Lecce,225000.0,400000.0
Alexandru,Borbei,Alexandru Borbei,2024,alexandru-borbei,Romania,2003-06-27 00:00:00,Goalkeeper,Goalkeeper,right,191.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/667640-1746513794.png?lm=1,0.0,0.0,https://www.transfermarkt.co.uk/alexandru-borbei/profil/spieler/667640,Unione Sportiva Lecce,150000.0,150000.0
Mats,Lemmens,Mats Lemmens,2023,mats-lemmens,Belgium,2002-03-10 00:00:00,Right-Back,Defender,right,186.0,2025-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/805696-1663745978.jpg?lm=1,,,https://www.transfermarkt.co.uk/mats-lemmens/profil/spieler/805696,Unione Sportiva Lecce,150000.0,150000.0
Ed,McJannet,Ed McJannet,2024,ed-mcjannet,England,2004-01-25 00:00:00,Central Midfield,Midfield,left,183.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/802243-1709655876.jpg?lm=1,6.0,0.0,https://www.transfermarkt.co.uk/ed-mcjannet/profil/spieler/802243,Unione Sportiva Lecce,125000.0,150000.0
Dario,Daka,Dario Daka,2024,dario-daka,,2004-01-24 00:00:00,Right Winger,Attack,right,173.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/816679-1709655828.jpg?lm=1,6.0,1.0,https://www.transfermarkt.co.uk/dario-daka/profil/spieler/816679,Unione Sportiva Lecce,100000.0,100000.0
Jasper,Samooja,Jasper Samooja,2025,jasper-samooja,,2003-07-21 00:00:00,Goalkeeper,Goalkeeper,right,193.0,2028-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/712911-1730122886.jpg?lm=1,1.0,0.0,https://www.transfermarkt.co.uk/jasper-samooja/profil/spieler/712911,Unione Sportiva Lecce,75000.0,75000.0
Vernon,Addo,Vernon Addo,2024,vernon-addo,Netherlands,2005-05-24 00:00:00,Left-Back,Defender,left,188.0,2026-05-31 00:00:00,https://img.a.transfermarkt.technology/portrait/header/1017950-1669889030.png?lm=1,,,https://www.transfermarkt.co.uk/vernon-addo/profil/spieler/1017950,Unione Sportiva Lecce,,
Elijah,Scott,Elijah Scott,2024,elijah-scott,,2006-02-03 00:00:00,Centre-Back,Defender,right,,2027-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/1105124-1709197382.jpg?lm=1,2.0,0.0,https://www.transfermarkt.co.uk/elijah-scott/profil/spieler/1105124,Unione Sportiva Lecce,,
Cristian,Pehlivanov,Cristian Pehlivanov,2024,cristian-pehlivanov,Bulgaria,2006-11-01 00:00:00,Centre-Back,Defender,right,197.0,2027-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/1271612-1729608819.jpg?lm=1,,,https://www.transfermarkt.co.uk/cristian-pehlivanov/profil/spieler/1271612,Unione Sportiva Lecce,,
Tarik,Muharemović,Tarik Muharemović,2025,tarik-muharemovic,Slovenia,2003-02-28 00:00:00,Centre-Back,Defender,left,192.0,2031-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/679423-1751529111.jpg?lm=1,16.0,1.0,https://www.transfermarkt.co.uk/tarik-muharemovic/profil/spieler/679423,Unione Sportiva Sassuolo Calcio,25000000.0,25000000.0
Ismaël,Koné,Ismaël Koné,2025,ismael-kone,Cote d'Ivoire,2002-06-16 00:00:00,Central Midfield,Midfield,right,188.0,2030-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/921655-1757604633.jpg?lm=1,42.0,4.0,https://www.transfermarkt.co.uk/ismael-kone/profil/spieler/921655,Unione Sportiva Sassuolo Calcio,25000000.0,25000000.0
Armand,Laurienté,Armand Laurienté,2025,armand-lauriente,France,1998-12-04 00:00:00,Left Winger,Attack,right,177.0,2029-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/579930-1753431935.jpg?lm=1,2.0,0.0,https://www.transfermarkt.co.uk/armand-lauriente/profil/spieler/579930,Unione Sportiva Sassuolo Calcio,19000000.0,19000000.0
Andrea,Pinamonti,Andrea Pinamonti,2025,andrea-pinamonti,Italy,1999-05-19 00:00:00,Centre-Forward,Attack,right,185.0,2027-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/315865-1692883161.jpg?lm=1,1.0,0.0,https://www.transfermarkt.co.uk/andrea-pinamonti/profil/spieler/315865,Unione Sportiva Sassuolo Calcio,15000000.0,20000000.0
Jay,Idzes,Jay Idzes,2025,jay-idzes,Netherlands,2000-06-02 00:00:00,Centre-Back,Defender,right,190.0,2029-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/546926-1781679094.jpg?lm=1,18.0,1.0,https://www.transfermarkt.co.uk/jay-idzes/profil/spieler/546926,Unione Sportiva Sassuolo Calcio,14000000.0,14000000.0
Kristian,Thorstvedt,Kristian Thorstvedt,2025,kristian-thorstvedt,Norway,1999-03-13 00:00:00,Central Midfield,Midfield,left,189.0,2027-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/564785-1692883043.jpg?lm=1,38.0,4.0,https://www.transfermarkt.co.uk/kristian-thorstvedt/profil/spieler/564785,Unione Sportiva Sassuolo Calcio,12000000.0,12000000.0
Cristian,Volpato,Cristian Volpato,2025,cristian-volpato,Australia,2003-11-15 00:00:00,Attacking Midfield,Midfield,left,187.0,2028-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/746891-1780931649.jpg?lm=1,3.0,0.0,https://www.transfermarkt.co.uk/cristian-volpato/profil/spieler/746891,Unione Sportiva Sassuolo Calcio,10000000.0,10000000.0
Darryl,Bakola,Darryl Bakola,2025,darryl-bakola,France,2007-11-30 00:00:00,Attacking Midfield,Midfield,right,178.0,2030-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/1170286-1736792764.jpg?lm=1,2.0,0.0,https://www.transfermarkt.co.uk/darryl-bakola/profil/spieler/1170286,Unione Sportiva Sassuolo Calcio,8000000.0,8000000.0
Arijanet,Murić,Arijanet Murić,2025,arijanet-muric,Switzerland,1998-11-07 00:00:00,Goalkeeper,Goalkeeper,right,198.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/371021-1685718424.jpg?lm=1,51.0,0.0,https://www.transfermarkt.co.uk/arijanet-muric/profil/spieler/371021,Unione Sportiva Sassuolo Calcio,7500000.0,12000000.0
Luca,Lipani,Luca Lipani,2025,luca-lipani,Italy,2005-05-18 00:00:00,Defensive Midfield,Midfield,right,185.0,2028-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/724106-1681206396.jpg?lm=1,2.0,0.0,https://www.transfermarkt.co.uk/luca-lipani/profil/spieler/724106,Unione Sportiva Sassuolo Calcio,7500000.0,7500000.0
Domenico,Berardi,Domenico Berardi,2025,domenico-berardi,Italy,1994-08-01 00:00:00,Right Winger,Attack,left,183.0,2029-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/177843-1692883147.jpg?lm=1,28.0,8.0,https://www.transfermarkt.co.uk/domenico-berardi/profil/spieler/177843,Unione Sportiva Sassuolo Calcio,7000000.0,35000000.0
Sebastian,Walukiewicz,Sebastian Walukiewicz,2025,sebastian-walukiewicz,Poland,2000-04-05 00:00:00,Right-Back,Defender,right,188.0,,https://img.a.transfermarkt.technology/portrait/header/345458-1716985042.jpg?lm=1,10.0,1.0,https://www.transfermarkt.co.uk/sebastian-walukiewicz/profil/spieler/345458,Unione Sportiva Sassuolo Calcio,5000000.0,10000000.0
Aster,Vranckx,Aster Vranckx,2025,aster-vranckx,Belgium,2002-10-04 00:00:00,Central Midfield,Midfield,right,183.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/503881-1657202999.jpg?lm=1,9.0,0.0,https://www.transfermarkt.co.uk/aster-vranckx/profil/spieler/503881,Unione Sportiva Sassuolo Calcio,5000000.0,12000000.0
Josh,Doig,Josh Doig,2025,josh-doig,Scotland,2002-05-18 00:00:00,Left-Back,Defender,left,189.0,2028-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/567129-1701544110.jpg?lm=1,1.0,0.0,https://www.transfermarkt.co.uk/josh-doig/profil/spieler/567129,Unione Sportiva Sassuolo Calcio,4500000.0,10000000.0
Alieu,Fadera,Alieu Fadera,2025,alieu-fadera,The Gambia,2001-11-03 00:00:00,Left Winger,Attack,right,182.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/749552-1753767931.jpg?lm=1,17.0,1.0,https://www.transfermarkt.co.uk/alieu-fadera/profil/spieler/749552,Unione Sportiva Sassuolo Calcio,4500000.0,5000000.0
M'Bala,Nzola,M'Bala Nzola,2025,mbala-nzola,Angola,1996-08-18 00:00:00,Centre-Forward,Attack,left,185.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/354814-1664974000.jpg?lm=1,15.0,3.0,https://www.transfermarkt.co.uk/mbala-nzola/profil/spieler/354814,Unione Sportiva Sassuolo Calcio,4000000.0,10000000.0
Daniel,Boloca,Daniel Boloca,2025,daniel-boloca,Italy,1998-12-22 00:00:00,Defensive Midfield,Midfield,right,185.0,2028-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/441515-1692881633.jpg?lm=1,1.0,0.0,https://www.transfermarkt.co.uk/daniel-boloca/profil/spieler/441515,Unione Sportiva Sassuolo Calcio,4000000.0,10000000.0
Samuele,Mulattieri,Samuele Mulattieri,2023,samuele-mulattieri,Italy,2000-10-07 00:00:00,Centre-Forward,Attack,right,183.0,2028-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/457422-1686814443.jpg?lm=1,,,https://www.transfermarkt.co.uk/samuele-mulattieri/profil/spieler/457422,Unione Sportiva Sassuolo Calcio,4000000.0,4500000.0
Ulisses,Garcia,Ulisses Garcia,2025,ulisses-garcia,Portugal,1996-01-11 00:00:00,Left-Back,Defender,left,182.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/192616-1700236348.jpg?lm=1,11.0,0.0,https://www.transfermarkt.co.uk/ulisses-garcia/profil/spieler/192616,Unione Sportiva Sassuolo Calcio,3000000.0,5000000.0
Fali,Candé,Fali Candé,2025,fali-cande,Guinea-Bissau,1998-01-24 00:00:00,Centre-Back,Defender,left,184.0,2029-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/520530-1697463489.png?lm=1,32.0,1.0,https://www.transfermarkt.co.uk/fali-cande/profil/spieler/520530,Unione Sportiva Sassuolo Calcio,3000000.0,3000000.0
Stefano,Turati,Stefano Turati,2025,stefano-turati,Italy,2001-09-05 00:00:00,Goalkeeper,Goalkeeper,right,188.0,2028-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/543666-1686126590.jpg?lm=1,4.0,0.0,https://www.transfermarkt.co.uk/stefano-turati/profil/spieler/543666,Unione Sportiva Sassuolo Calcio,3000000.0,7500000.0
Woyo,Coulibaly,Woyo Coulibaly,2025,woyo-coulibaly,France,1999-05-26 00:00:00,Right-Back,Defender,both,182.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/592975-1725530223.jpg?lm=1,6.0,0.0,https://www.transfermarkt.co.uk/woyo-coulibaly/profil/spieler/592975,Unione Sportiva Sassuolo Calcio,2000000.0,2000000.0
Edoardo,Pieragnolo,Edoardo Pieragnolo,2025,edoardo-pieragnolo,Italy,2003-01-03 00:00:00,Left-Back,Defender,left,184.0,2029-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/691825-1757662713.jpg?lm=1,2.0,0.0,https://www.transfermarkt.co.uk/edoardo-pieragnolo/profil/spieler/691825,Unione Sportiva Sassuolo Calcio,2000000.0,2400000.0
Luca,Moro,Luca Moro,2025,luca-moro,Italy,2001-01-25 00:00:00,Centre-Forward,Attack,right,189.0,2027-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/600936-1772549757.jpg?lm=1,1.0,0.0,https://www.transfermarkt.co.uk/luca-moro/profil/spieler/600936,Unione Sportiva Sassuolo Calcio,1800000.0,3500000.0
Nemanja,Matić,Nemanja Matić,2025,nemanja-matic,Jugoslawien (SFR),1988-08-01 00:00:00,Defensive Midfield,Midfield,left,194.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/74683-1655212906.jpg?lm=1,48.0,2.0,https://www.transfermarkt.co.uk/nemanja-matic/profil/spieler/74683,Unione Sportiva Sassuolo Calcio,1600000.0,40000000.0
Alessio,Cragno,Alessio Cragno,2023,alessio-cragno,Italy,1994-06-28 00:00:00,Goalkeeper,Goalkeeper,right,184.0,2025-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/12907-1663659430.jpg?lm=1,,,https://www.transfermarkt.co.uk/alessio-cragno/profil/spieler/12907,Unione Sportiva Sassuolo Calcio,1500000.0,20000000.0
Filippo,Missori,Filippo Missori,2023,filippo-missori,Italy,2004-03-24 00:00:00,Right-Back,Defender,right,182.0,2028-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/650993-1692882881.jpg?lm=1,,,https://www.transfermarkt.co.uk/filippo-missori/profil/spieler/650993,Unione Sportiva Sassuolo Calcio,1500000.0,1500000.0
,Pedro Felipe,Pedro Felipe,2025,pedro-felipe,Brazil,2004-05-23 00:00:00,Centre-Back,Defender,right,190.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/1082581-1670983210.jpeg?lm=1,,,https://www.transfermarkt.co.uk/pedro-felipe/profil/spieler/1082581,Unione Sportiva Sassuolo Calcio,1500000.0,1500000.0
Gian Marco,Ferrari,Gian Marco Ferrari,2023,gian-marco-ferrari,Italy,1992-05-15 00:00:00,Centre-Back,Defender,left,189.0,,https://img.a.transfermarkt.technology/portrait/header/277167-1661513630.jpg?lm=1,,,https://www.transfermarkt.co.uk/gian-marco-ferrari/profil/spieler/277167,Unione Sportiva Sassuolo Calcio,1400000.0,14000000.0
Grégoire,Defrel,Grégoire Defrel,2023,gregoire-defrel,France,1991-06-17 00:00:00,Centre-Forward,Attack,left,179.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/163222-1692883249.jpg?lm=1,,,https://www.transfermarkt.co.uk/gregoire-defrel/profil/spieler/163222,Unione Sportiva Sassuolo Calcio,1000000.0,12000000.0
Andrea,Consigli,Andrea Consigli,2023,andrea-consigli,Italy,1987-01-27 00:00:00,Goalkeeper,Goalkeeper,right,189.0,2025-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/35865-1595849608.jpg?lm=1,,,https://www.transfermarkt.co.uk/andrea-consigli/profil/spieler/35865,Unione Sportiva Sassuolo Calcio,800000.0,8000000.0
Filippo,Romagna,Filippo Romagna,2025,filippo-romagna,Italy,1997-05-26 00:00:00,Centre-Back,Defender,right,186.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/256678-1751529345.jpg?lm=1,16.0,0.0,https://www.transfermarkt.co.uk/filippo-romagna/profil/spieler/256678,Unione Sportiva Sassuolo Calcio,800000.0,7000000.0
Edoardo,Iannoni,Edoardo Iannoni,2025,edoardo-iannoni,Italy,2001-04-11 00:00:00,Central Midfield,Midfield,right,185.0,2028-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/700053-1757662739.jpg?lm=1,,,https://www.transfermarkt.co.uk/edoardo-iannoni/profil/spieler/700053,Unione Sportiva Sassuolo Calcio,800000.0,800000.0
Justin,Kumi,Justin Kumi,2023,justin-kumi,Italy,2004-07-16 00:00:00,Central Midfield,Midfield,right,,,https://img.a.transfermarkt.technology/portrait/header/808559-1718228240.jpg?lm=1,,,https://www.transfermarkt.co.uk/justin-kumi/profil/spieler/808559,Unione Sportiva Sassuolo Calcio,800000.0,800000.0
Samu,Castillejo,Samu Castillejo,2023,samu-castillejo,Spain,1995-01-18 00:00:00,Right Winger,Attack,left,182.0,2025-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/195171-1695107764.jpg?lm=1,,,https://www.transfermarkt.co.uk/samu-castillejo/profil/spieler/195171,Unione Sportiva Sassuolo Calcio,600000.0,18000000.0
Gioele,Zacchi,Gioele Zacchi,2025,gioele-zacchi,Italy,2003-07-10 00:00:00,Goalkeeper,Goalkeeper,right,185.0,,https://img.a.transfermarkt.technology/portrait/header/659648-1757676122.jpg?lm=1,7.0,0.0,https://www.transfermarkt.co.uk/gioele-zacchi/profil/spieler/659648,Unione Sportiva Sassuolo Calcio,600000.0,600000.0
Pedro,Obiang,Pedro Obiang,2023,pedro-obiang,Spain,1992-03-27 00:00:00,Central Midfield,Midfield,right,186.0,2025-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/101213-1596011672.jpg?lm=1,,,https://www.transfermarkt.co.uk/pedro-obiang/profil/spieler/101213,Unione Sportiva Sassuolo Calcio,500000.0,10000000.0
Yeferson,Paz,Yeferson Paz,2023,yeferson-paz,Colombia,2002-06-13 00:00:00,Right Midfield,Midfield,right,176.0,2027-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/655525-1692882887.jpg?lm=1,,,https://www.transfermarkt.co.uk/yeferson-paz/profil/spieler/655525,Unione Sportiva Sassuolo Calcio,500000.0,500000.0
Giacomo,Satalino,Giacomo Satalino,2025,giacomo-satalino,Italy,1999-05-20 00:00:00,Goalkeeper,Goalkeeper,right,188.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/323255-1757662685.jpg?lm=1,1.0,0.0,https://www.transfermarkt.co.uk/giacomo-satalino/profil/spieler/323255,Unione Sportiva Sassuolo Calcio,400000.0,400000.0
Kevin,Miranda,Kevin Miranda,2023,kevin-miranda,Italy,2003-03-10 00:00:00,Centre-Back,Defender,right,188.0,2025-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/734898-1692882875.jpg?lm=1,,,https://www.transfermarkt.co.uk/kevin-miranda/profil/spieler/734898,Unione Sportiva Sassuolo Calcio,350000.0,350000.0
Matteo,Falasca,Matteo Falasca,2023,matteo-falasca,Italy,2004-04-27 00:00:00,Left-Back,Defender,left,,,https://img.a.transfermarkt.technology/portrait/header/703225-1718227924.jpg?lm=1,,,https://www.transfermarkt.co.uk/matteo-falasca/profil/spieler/703225,Unione Sportiva Sassuolo Calcio,150000.0,150000.0
Seb,Loeffen,Seb Loeffen,2023,seb-loeffen,Netherlands,2004-01-18 00:00:00,Centre-Back,Defender,right,188.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/775985-1718228898.jpg?lm=1,,,https://www.transfermarkt.co.uk/seb-loeffen/profil/spieler/775985,Unione Sportiva Sassuolo Calcio,150000.0,150000.0
Daniel,Theiner,Daniel Theiner,2023,daniel-theiner,Italy,2004-02-25 00:00:00,Goalkeeper,Goalkeeper,right,,,https://img.a.transfermarkt.technology/portrait/header/886189-1718227684.jpg?lm=1,,,https://www.transfermarkt.co.uk/daniel-theiner/profil/spieler/886189,Unione Sportiva Sassuolo Calcio,150000.0,150000.0
Gianluca,Pegolo,Gianluca Pegolo,2023,gianluca-pegolo,Italy,1981-03-25 00:00:00,Goalkeeper,Goalkeeper,left,183.0,2024-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/21872-1695107566.jpg?lm=1,,,https://www.transfermarkt.co.uk/gianluca-pegolo/profil/spieler/21872,Unione Sportiva Sassuolo Calcio,100000.0,2000000.0
Salim,Abubakar,Salim Abubakar,2023,salim-abubakar,Ghana,2003-04-06 00:00:00,Central Midfield,Midfield,right,,,https://img.a.transfermarkt.technology/portrait/header/745436-1643021058.jpg?lm=1,,,https://www.transfermarkt.co.uk/salim-abubakar/profil/spieler/745436,Unione Sportiva Sassuolo Calcio,25000.0,100000.0
Alessandro,Scacchetti,Alessandro Scacchetti,2023,alessandro-scacchetti,,2005-02-22 00:00:00,Goalkeeper,Goalkeeper,right,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,https://www.transfermarkt.co.uk/alessandro-scacchetti/profil/spieler/892482,Unione Sportiva Sassuolo Calcio,10000.0,10000.0
Rai,Vloet,Rai Vloet,2023,rai-vloet,Netherlands,1995-05-08 00:00:00,Attacking Midfield,Midfield,right,188.0,,https://img.a.transfermarkt.technology/portrait/header/205023-1650258492.png?lm=1,,,https://www.transfermarkt.co.uk/rai-vloet/profil/spieler/205023,Ural Yekaterinburg,350000.0,1300000.0
Samuel,Gustafson,Samuel Gustafson,2025,samuel-gustafson,Sweden,1995-01-11 00:00:00,Defensive Midfield,Midfield,right,187.0,,https://img.a.transfermarkt.technology/portrait/header/255473-1774735117.JPG?lm=1,13.0,0.0,https://www.transfermarkt.co.uk/samuel-gustafson/profil/spieler/255473,Urawa Red Diamonds,1400000.0,3000000.0
Lucas,Beltrán,Lucas Beltrán,2025,lucas-beltran,Argentina,2001-03-29 00:00:00,Centre-Forward,Attack,right,176.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/628366-1692881138.jpg?lm=1,4.0,4.0,https://www.transfermarkt.co.uk/lucas-beltran/profil/spieler/628366,Valencia Club de Fútbol S. A. D.,8000000.0,18000000.0
Umar,Sadiq,Umar Sadiq,2025,umar-sadiq,Nigeria,1997-02-02 00:00:00,Centre-Forward,Attack,right,191.0,2028-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/337715-1728040426.jpg?lm=1,12.0,1.0,https://www.transfermarkt.co.uk/umar-sadiq/profil/spieler/337715,Valencia Club de Fútbol S. A. D.,4000000.0,18000000.0
