id,nome,squadra_att,detentore_cartellino,club,quot_att_mantra,tipo_contratto,ruolo,costo,priorita,id_transfermarkt,data_nascita,scadenza_contratto
490,Sommariva,Svincolato,Svincolato,Genoa,1,Svincolato,{Por},0,1,312773.0,1997-07-18,
491,Siegrist,Svincolato,Svincolato,Genoa,1,Svincolato,{Por},0,0,,,
827,Jovic,Svincolato,Svincolato,Milan,0,Svincolato,{Pc},0,0,,,
471,Vasquez D.,Svincolato,Svincolato,Roma,1,Svincolato,{Por},0,0,,,
504,Guaita,Svincolato,Svincolato,Parma,0,Svincolato,{Por},0,0,,,
501,Perin,Svincolato,Svincolato,Juventus,6,Svincolato,{Por},1,0,,,
489,Di Gennaro,AC Ciaccati,AC Ciaccati,Inter,1,Indeterminato,{Por},1,1,70580.0,1993-10-03,2027-06-30
528,Maignan,FC Pontos,FC Pontos,Milan,15,Indeterminato,{Por},35,1,182906.0,1995-07-03,2031-06-30
506,Meret,Metodo Monchi FC,Metodo Monchi FC,Napoli,11,Indeterminato,{Por},29,1,240414.0,1997-03-22,2027-06-30
518,Skorupski,Diaolo Porco,Diaolo Porco,Bologna,10,Indeterminato,{Por},5,1,80894.0,1991-05-05,2027-06-30
878,Bijlow,Sborada,Sborada,Genoa,8,Indeterminato,{Por},1,1,315121.0,1998-01-22,2029-06-30
527,Svilar,ZeroDayz FC,ZeroDayz FC,Roma,19,Indeterminato,{Por},21,1,338670.0,1999-08-27,2030-06-30
502,Martinez Jo.,AC Ciaccati,AC Ciaccati,Inter,17,Indeterminato,{Por},8,1,388516.0,1998-05-27,2029-06-30
531,Gueye,ZeroDayz FC,ZeroDayz FC,Udinese,4,Primavera,{Pc},0,1,1178488.0,2006-09-16,2030-06-30
22,Pedro,Svincolato,Svincolato,Lazio,16,Svincolato,{A},0,0,,,
465,Calligaris,Svincolato,Svincolato,Inter,1,Svincolato,{Por},0,0,,,
497,Rossi F.,Svincolato,Svincolato,Atalanta,1,Svincolato,{Por},0,0,,,
467,Cavlina,Svincolato,Svincolato,Como,1,Svincolato,{Por},0,0,,,
866,Walker,Svincolato,Svincolato,Milan,0,Svincolato,"{B,Dd,E}",0,0,,,
466,Ferrante,Svincolato,Svincolato,Napoli,1,Svincolato,{Por},0,0,,,
498,Silvestri,Svincolato,Svincolato,Cremonese,1,Svincolato,{Por},0,0,,,
347,Juan Jesus,Svincolato,Svincolato,Venezia,5,Svincolato,"{Ds,Dc}",1,1,121985.0,1991-06-10,2027-06-30
523,Provedel,AC Ciaccati,AC Ciaccati,Inter,2,Indeterminato,{Por},30,1,197929.0,1994-03-17,2029-06-30
212,Sottil,Svincolato,Svincolato,Lecce,8,Svincolato,"{W,A}",0,0,,,
17,Bayo V.,Svincolato,Svincolato,Udinese,1,Svincolato,{Pc},0,1,375877.0,1997-01-10,2028-06-30
512,Corvi,Al-Colizzati,Al-Colizzati,Parma,2,Indeterminato,{Por},1,1,528181.0,2001-03-23,2029-06-30
515,De Gea,Sborada,Sborada,Fiorentina,11,Indeterminato,{Por},35,1,59377.0,1990-11-07,2028-06-30
1006,De Martis,Svincolato,Svincolato,Parma,1,Svincolato,{Pc},0,1,1231230.0,2008-06-26,2027-06-30
517,Caprile,Diaolo Porco,Metodo Monchi FC,Cagliari,10,Fanta-Prestito,{Por},8,1,421873.0,2001-08-25,2029-06-30
509,Okoye,FC Sovescio,FC Sovescio,Udinese,9,Indeterminato,{Por},2,1,340353.0,1999-08-28,2028-06-30
520,Falcone,ZeroDayz FC,ZeroDayz FC,Lecce,8,Indeterminato,{Por},11,1,238537.0,1995-04-12,2028-06-30
516,Muric,Diaolo Porco,Diaolo Porco,Sassuolo,7,Indeterminato,{Por},1,1,371021.0,1998-11-07,
525,Milinkovic-Savic V.,Metodo Monchi FC,Diaolo Porco,Napoli,5,Fanta-Prestito,{Por},19,1,257474.0,1997-02-20,2030-06-30
526,Butez,Metodo Monchi FC,Metodo Monchi FC,Como,15,Indeterminato,{Por},7,1,290537.0,1995-06-08,2030-06-30
539,Camarda,Diablitos FC,Diablitos FC,Milan,4,Primavera,{Pc},0,1,1058368.0,2008-03-10,2031-06-30
888,Kulenovic,Sborada,Sborada,Torino,3,Indeterminato,{Pc},1,1,357778.0,1999-12-04,2029-06-30
540,Kuhn,Svincolato,Diaolo Porco,Como,4,Prestito Reale,"{W,A}",27,0,,,
723,Baselli,Svincolato,Svincolato,Como,0,Svincolato,"{M,C}",0,0,,,
511,Suzuki,Svincolato,Svincolato,Parma,7,Svincolato,{Por},4,0,,,
25,Zapata D.,Svincolato,Svincolato,Torino,6,Svincolato,{Pc},53,1,73794.0,1991-04-01,2028-06-30
14,Diao,CyberDucks,CyberDucks,Como,13,Indeterminato,"{W,A}",0,1,1061282.0,2005-09-07,2029-06-30
546,Aboukhlal,Svincolato,Svincolato,Torino,2,Svincolato,"{W,A}",1,1,393238.0,2000-02-18,2029-06-30
532,Almqvist,Svincolato,Svincolato,Parma,3,Svincolato,"{W,A}",0,1,300532.0,1999-07-10,2027-06-30
543,Njie,Svincolato,Svincolato,Fiorentina,4,Svincolato,"{W,A}",0,1,934527.0,2005-05-14,2027-06-30
535,Dominguez B.,Sborada,ZeroDayz FC,Sassuolo,3,Fanta-Prestito,"{W,A}",31,1,961022.0,2003-09-19,2027-06-30
102,Stengs,Svincolato,Svincolato,Pisa,1,Svincolato,"{W,T}",0,0,,,
521,Di Gregorio,Svincolato,CyberDucks,Juventus,9,Prestito Reale,{Por},49,0,,,
21,Dia,Svincolato,CyberDucks,Lazio,11,Prestito Reale,{A},6,0,,,
839,Kovacik,Svincolato,Svincolato,Como,0,Svincolato,"{Dd,E}",0,0,,,
567,Ferreira J.,Svincolato,Svincolato,Udinese,0,Svincolato,"{B,Dd,E}",0,0,,,
470,Nunziante,Svincolato,Svincolato,Udinese,1,Svincolato,{Por},0,0,,,
904,Balbo,Svincolato,Svincolato,Fiorentina,2,Svincolato,"{Ds,E}",0,0,,,
603,Birindelli,Diablitos FC,Diablitos FC,Monza,5,Indeterminato,"{Dd,Ds,E}",1,1,461019.0,1999-07-19,2028-06-30
472,Perilli,Svincolato,Svincolato,Verona,1,Svincolato,{Por},0,0,,,
836,Di Chiara,Svincolato,Svincolato,Parma,0,Svincolato,"{Ds,E}",0,0,,,
30,Ngonge,Svincolato,Svincolato,Monza,5,Svincolato,{A},3,1,358032.0,2000-05-26,2027-06-30
387,Muharemovic,Svincolato,Svincolato,Sassuolo,8,Svincolato,{Dc},12,0,,,
686,Tourè E.,FC Sovescio,FC Sovescio,Parma,10,Indeterminato,{Pc},0,1,649016.0,2001-10-03,2027-06-30
726,Haps,Svincolato,Svincolato,Venezia,5,Svincolato,"{Ds,E}",0,1,228444.0,1993-06-12,2028-06-30
542,Cheddira,Svincolato,Svincolato,Lecce,11,Svincolato,{Pc},0,0,,,
767,Martins K.,Svincolato,Svincolato,Monza,0,Svincolato,"{E,W}",0,0,,,
818,Joao Costa,Svincolato,Svincolato,Roma,0,Svincolato,{A},0,0,,,
763,Rebic,Svincolato,Svincolato,Lecce,0,Svincolato,{A},0,0,,,
13,Johnsen,Svincolato,Svincolato,Cremonese,7,Svincolato,{A},0,0,,,
613,Byar,Svincolato,Svincolato,Bologna,0,Svincolato,"{C,T}",0,0,,,
753,Daniliuc,Svincolato,Svincolato,Verona,0,Svincolato,"{Dd,Dc}",0,0,,,
707,Cassandro,Svincolato,Svincolato,Como,0,Svincolato,"{Dd,Ds,E}",0,0,,,
519,Sommer,Svincolato,Svincolato,Inter,13,Svincolato,{Por},47,0,,,
95,Pierret,Svincolato,Svincolato,Lecce,1,Svincolato,"{M,C}",0,0,,,
787,Vlahovic V.,Svincolato,Svincolato,Atalanta,0,Svincolato,{Pc},0,0,,,
623,Chiesa,Svincolato,Svincolato,Juventus,0,Svincolato,{A},0,0,,,
124,Vranckx,Svincolato,Svincolato,Sassuolo,1,Svincolato,"{M,C}",1,0,,,
500,Israel,Svincolato,Svincolato,Torino,1,Svincolato,{Por},21,0,,,
776,Okafor,Svincolato,Svincolato,Milan,0,Svincolato,{A},0,0,,,
850,Bonfanti N.,Svincolato,Svincolato,Pisa,0,Svincolato,{Pc},0,0,,,
841,Buchanan T.,Svincolato,Svincolato,Inter,0,Svincolato,"{E,W}",0,0,,,
643,Godfrey,Svincolato,CyberDucks,Atalanta,1,Prestito Reale,"{B,Dd,Ds}",0,0,,,
847,Le Fee,Svincolato,Svincolato,Roma,0,Svincolato,"{C,T}",0,0,,,
675,Sanchez,Svincolato,Svincolato,Udinese,0,Svincolato,{A},0,0,,,
632,Maric,Svincolato,Svincolato,Venezia,0,Svincolato,{Pc},0,0,,,
298,Gigot,Svincolato,Svincolato,Lazio,1,Svincolato,{Dc},0,0,,,
738,Palomino,Svincolato,Svincolato,Cagliari,0,Svincolato,{Dc},0,0,,,
694,Gytkjaer,Svincolato,Svincolato,Venezia,0,Svincolato,{Pc},0,0,,,
166,El Shaarawy,Svincolato,Svincolato,Genoa,6,Svincolato,{W},0,1,94529.0,1992-10-27,
288,Odenthal,Svincolato,Svincolato,Sassuolo,3,Svincolato,{Dc},0,1,406632.0,2000-09-26,2027-06-30
281,Slotsager,Svincolato,Svincolato,Verona,2,Svincolato,{Dc},0,0,,,
133,Asllani,Svincolato,Sborada,Torino,2,Prestito Reale,"{M,C}",4,0,,,
486,Mandas,Al-Colizzati,Al-Colizzati,Lazio,10,Indeterminato,{Por},1,1,481675.0,2001-09-17,2029-06-30
689,Bianco,Svincolato,Svincolato,Fiorentina,1,Svincolato,"{M,C}",1,0,,,
864,Lambourde,Svincolato,Svincolato,Verona,0,Svincolato,{A},0,0,,,
4,Skjellerup,Svincolato,Svincolato,Sassuolo,1,Svincolato,{Pc},0,0,,,
880,Tchoca,Svincolato,Svincolato,Torino,2,Svincolato,{Dc},0,0,,,
314,Mateus Lusuardi,Svincolato,Svincolato,Pisa,2,Svincolato,{Dc},0,0,,,
777,Mario Rui,Svincolato,Svincolato,Napoli,0,Svincolato,{E},0,0,,,
747,De Luca,Svincolato,Svincolato,Cremonese,0,Svincolato,{Pc},0,0,,,
315,Lovik,Svincolato,Svincolato,Parma,0,Svincolato,"{Ds,E}",0,0,,,
761,Varane,Svincolato,Svincolato,Como,0,Svincolato,{Dc},0,0,,,
93,Suslov,Svincolato,Svincolato,Verona,4,Svincolato,"{W,T}",0,0,,,
555,Haas,Svincolato,Svincolato,Empoli,0,Svincolato,"{M,C}",0,0,,,
550,Castellanos,Svincolato,Svincolato,Lazio,0,Svincolato,{Pc},36,0,,,
609,Retegui,Svincolato,Svincolato,Atalanta,0,Svincolato,{Pc},0,0,,,
794,Martinez Quarta,Svincolato,Svincolato,Fiorentina,0,Svincolato,{Dc},0,0,,,
752,Zeroli,FC Sovescio,FC Sovescio,Monza,3,Primavera,"{C,T}",0,0,,,
245,Vazquez,Svincolato,Svincolato,Cremonese,0,Svincolato,"{T,A}",0,0,,,
780,Urbanski,Svincolato,Svincolato,Monza,0,Svincolato,"{C,W,T}",0,0,,,
809,Pelmard,Svincolato,Svincolato,Lecce,0,Svincolato,"{Dd,Ds,Dc}",0,0,,,
831,Tengstedt,Svincolato,Svincolato,Verona,0,Svincolato,{Pc},0,0,,,
700,Duncan,Svincolato,Svincolato,Venezia,2,Svincolato,{C},0,1,184894.0,1993-03-10,2027-06-30
104,Sala A.,Svincolato,Svincolato,Lecce,1,Svincolato,{C},0,0,,,
484,Samooja,Svincolato,Svincolato,Lecce,1,Svincolato,{Por},0,0,,,
668,Mitrovic S.,Svincolato,Svincolato,Verona,2,Svincolato,{W},0,0,,,
600,Scott,Svincolato,Svincolato,Lecce,0,Svincolato,{Dc},0,0,,,
607,Giannetti L.,Svincolato,Svincolato,Udinese,0,Svincolato,{Dc},0,0,,,
590,Abildgaard,Svincolato,Svincolato,Como,0,Svincolato,"{M,C}",0,0,,,
612,Ryan,Svincolato,Svincolato,Roma,0,Svincolato,{Por},0,0,,,
180,Gagliardini,Svincolato,Svincolato,Cagliari,4,Svincolato,"{M,C}",0,1,197471.0,1994-04-07,2027-06-30
800,Erlic,Svincolato,Svincolato,Bologna,0,Svincolato,{Dc},0,0,,,
1009,Omar Fayed,Svincolato,Svincolato,Frosinone,1,Svincolato,{Dc},0,1,1036405.0,2003-07-04,2030-06-30
786,Perez K.,Svincolato,Svincolato,Venezia,5,Svincolato,"{C,T}",0,1,527698.0,1997-02-14,2027-06-30
775,Cissè A.,Svincolato,Svincolato,Milan,5,Svincolato,"{W,T}",0,1,964087.0,2006-10-22,2030-06-30
721,Marin R.,ZeroDayz FC,ZeroDayz FC,Napoli,2,Indeterminato,{Dc},6,1,662261.0,2002-05-19,2029-06-30
755,Moreno M.,Svincolato,Svincolato,Venezia,4,Svincolato,{Dc},0,1,1144700.0,2003-09-24,2027-06-30
46,Lang,FC Pontos,FC Pontos,Napoli,4,Indeterminato,{A},66,1,339332.0,1999-06-17,2030-06-30
664,Dahl,Svincolato,Svincolato,Roma,0,Svincolato,"{Ds,E}",0,0,,,
877,Loyola,Svincolato,Svincolato,Pisa,6,Svincolato,"{M,C}",0,0,,,
592,Cragno,Svincolato,Svincolato,Monza,0,Svincolato,{Por},0,0,,,
734,Vogliacco,Svincolato,Svincolato,Genoa,1,Svincolato,"{Dd,Dc}",0,0,,,
10,Moumbagna,Svincolato,Svincolato,Cremonese,2,Svincolato,{Pc},0,0,,,
789,Pizzignacco,Svincolato,Svincolato,Monza,1,Svincolato,{Por},0,0,,,
626,Mutandwa,Svincolato,Svincolato,Cagliari,6,Svincolato,{Pc},0,0,,,
855,Solbakken,Svincolato,Svincolato,Empoli,0,Svincolato,{A},0,0,,,
608,Sansone,Svincolato,Svincolato,Lecce,0,Svincolato,{A},0,0,,,
672,Iling Junior,Svincolato,Svincolato,Pisa,3,Svincolato,"{E,W}",0,0,,,
634,Bertinato,Svincolato,Svincolato,Venezia,0,Svincolato,{Por},0,0,,,
573,Lella,Svincolato,Svincolato,Venezia,0,Svincolato,{C},0,0,,,
92,Rog,Svincolato,Svincolato,Cagliari,0,Svincolato,"{M,C}",0,0,,,
286,Paz Y.,Svincolato,Svincolato,Sassuolo,1,Svincolato,"{Dd,E}",0,0,,,
770,Cyprien,Svincolato,Svincolato,Parma,0,Svincolato,"{M,C}",0,0,,,
319,Viti,Svincolato,Svincolato,Fiorentina,0,Svincolato,{Dc},0,0,,,
657,Chiorra,Svincolato,Svincolato,Empoli,0,Svincolato,{Por},0,0,,,
826,Marcone,Svincolato,Svincolato,Parma,0,Svincolato,{Por},0,0,,,
725,Lapadula,Svincolato,Svincolato,Cagliari,0,Svincolato,{Pc},0,0,,,
629,Bettella,Svincolato,Svincolato,Monza,0,Svincolato,{Dc},0,0,,,
284,Schuurs,Svincolato,Svincolato,Torino,1,Svincolato,{Dc},2,0,,,
624,Donnarumma An.,Svincolato,Svincolato,Torino,0,Svincolato,{Por},0,0,,,
677,Jajalo,Svincolato,Svincolato,Venezia,0,Svincolato,"{M,C}",0,0,,,
588,Gourna-Douath,Svincolato,Svincolato,Roma,0,Svincolato,"{M,C}",0,0,,,
690,Bove,Svincolato,Svincolato,Fiorentina,0,Svincolato,"{M,C}",0,0,,,
615,Liberali,FC Pontos,FC Pontos,Como,5,Indeterminato,{T},0,1,988964.0,2007-04-06,2031-06-30
808,Pessina,Al-Colizzati,Al-Colizzati,Monza,7,Indeterminato,"{M,C}",3,1,332179.0,1997-04-21,2027-06-30
554,Lucchesi,Svincolato,Svincolato,Monza,3,Svincolato,{Dc},0,1,567454.0,2003-05-09,2030-06-30
843,Guendouzi,Svincolato,Svincolato,Lazio,0,Svincolato,{C},8,0,,,
825,Stolz,Svincolato,Svincolato,Genoa,1,Svincolato,{Por},0,1,462699.0,2001-02-14,2027-06-30
641,Okou,Svincolato,Svincolato,Verona,0,Svincolato,{Dc},0,0,,,
741,Reina,Svincolato,Svincolato,Como,0,Svincolato,{Por},0,0,,,
859,Osimhen,Svincolato,Svincolato,Napoli,0,Svincolato,{Pc},0,0,,,
635,Lind,Svincolato,Svincolato,Pisa,0,Svincolato,{Pc},0,0,,,
653,Andersen M.K.,Svincolato,Svincolato,Venezia,0,Svincolato,"{M,C}",0,0,,,
587,Engelhardt,Svincolato,Svincolato,Como,0,Svincolato,"{M,C}",0,0,,,
604,Abraham,Svincolato,Svincolato,Milan,10,Svincolato,{Pc},8,0,,,
574,Vos,Svincolato,Svincolato,Milan,0,Svincolato,"{M,C}",0,0,,,
507,Leali,Svincolato,Svincolato,Genoa,9,Svincolato,{Por},1,0,,,
824,Gabrielloni,Svincolato,Svincolato,Como,0,Svincolato,{Pc},0,0,,,
671,Bijol,Svincolato,Svincolato,Udinese,0,Svincolato,{Dc},0,0,,,
599,Arnautovic,Svincolato,Svincolato,Inter,0,Svincolato,{Pc},0,0,,,
879,Zatterstrom,Svincolato,Svincolato,Genoa,3,Svincolato,{Dc},0,0,,,
156,Marin M.,Svincolato,Svincolato,Pisa,2,Svincolato,"{M,C}",0,0,,,
720,Perez N.,Svincolato,Svincolato,Udinese,0,Svincolato,{Dc},0,0,,,
89,Cornet,Svincolato,Svincolato,Genoa,2,Svincolato,{W},0,0,,,
735,Chichizola,Svincolato,Svincolato,Parma,0,Svincolato,{Por},0,0,,,
659,Tchaouna,Svincolato,Svincolato,Lazio,0,Svincolato,{W},0,0,,,
797,Sazonov,Svincolato,Svincolato,Empoli,0,Svincolato,{Dc},0,0,,,
656,Lazovic,Svincolato,Svincolato,Verona,0,Svincolato,{W},0,0,,,
891,Edmundsson,Svincolato,Svincolato,Verona,6,Svincolato,{Dc},0,0,,,
562,Joao Felix,Svincolato,Svincolato,Milan,0,Svincolato,{A},0,0,,,
858,Jack,Svincolato,Svincolato,Como,0,Svincolato,"{Ds,Dc}",0,0,,,
621,Sala M.,Svincolato,Svincolato,Lecce,0,Svincolato,"{Ds,E}",0,0,,,
766,Missori,Svincolato,Svincolato,Sassuolo,1,Svincolato,"{Dd,E}",0,0,,,
658,Cassa,Svincolato,Svincolato,Atalanta,0,Svincolato,{C},0,0,,,
665,Brancolini,Svincolato,Svincolato,Empoli,0,Svincolato,{Por},0,0,,,
290,Mbambi,Svincolato,Svincolato,Pisa,0,Svincolato,{Dc},0,0,,,
1000,Romero D.,Svincolato,Svincolato,Parma,10,Svincolato,{Pc},0,1,668512.0,2003-03-25,2031-06-30
551,Yeboah J.,Svincolato,Svincolato,Venezia,9,Svincolato,{A},0,1,439914.0,2000-06-23,2028-06-30
652,Sagrado,Svincolato,Svincolato,Venezia,2,Svincolato,"{Dd,E}",0,1,655009.0,2004-01-30,2028-06-30
764,Hainaut,Svincolato,Svincolato,Venezia,4,Svincolato,"{Dd,E}",0,1,917375.0,2002-02-18,2028-06-30
1001,Terzic,Svincolato,Svincolato,Frosinone,4,Svincolato,"{Ds,E}",0,1,404260.0,1999-08-17,2029-06-30
642,Ruggeri,Svincolato,Svincolato,Atalanta,0,Svincolato,{E},0,0,,,
832,Duda,Svincolato,Svincolato,Verona,0,Svincolato,"{M,C}",0,0,,,
29,Benedyczak,Svincolato,Svincolato,Parma,8,Svincolato,{A},0,0,,,
11,Ambrosino,Svincolato,Svincolato,Napoli,2,Svincolato,{Pc},0,0,,,
792,Balogh,Svincolato,Svincolato,Parma,0,Svincolato,{Dc},0,0,,,
611,Joronen,Svincolato,Svincolato,Venezia,0,Svincolato,{Por},0,0,,,
737,Seghetti,Svincolato,Svincolato,Empoli,0,Svincolato,{Por},0,0,,,
557,Castrovilli,Svincolato,Svincolato,Monza,0,Svincolato,"{C,T}",0,0,,,
781,Martinelli T.,Svincolato,Sborada,Fiorentina,1,Prestito Reale,{Por},1,0,,,
289,Esteves T.,Svincolato,Svincolato,Pisa,0,Svincolato,"{Dd,E}",0,0,,,
853,Rocha Livramento,Svincolato,Svincolato,Verona,0,Svincolato,{Pc},0,0,,,
123,Sarmiento J.,Svincolato,Svincolato,Cremonese,0,Svincolato,"{W,T}",0,0,,,
862,Ghion,Svincolato,Svincolato,Sassuolo,0,Svincolato,"{M,C}",0,0,,,
619,Kasa,Svincolato,Svincolato,Genoa,0,Svincolato,"{M,C}",0,0,,,
575,Listkowski,Svincolato,Svincolato,Lecce,0,Svincolato,{W},0,0,,,
849,Weah,Svincolato,Svincolato,Juventus,7,Svincolato,"{E,W}",2,0,,,
730,Leoni,Svincolato,Svincolato,Parma,0,Svincolato,{Dc},0,0,,,
711,Taremi,Svincolato,Svincolato,Inter,0,Svincolato,{Pc},0,0,,,
762,Ekong,Svincolato,Svincolato,Empoli,0,Svincolato,{A},0,0,,,
716,Balotelli,Svincolato,Svincolato,Genoa,0,Svincolato,{Pc},0,0,,,
669,Altare,Svincolato,Svincolato,Venezia,0,Svincolato,{Dc},0,0,,,
852,Tchatchoua,Svincolato,Svincolato,Verona,0,Svincolato,"{Dd,E}",0,0,,,
627,Bakker,Svincolato,Svincolato,Atalanta,0,Svincolato,{E},0,0,,,
844,Cajuste,Svincolato,Svincolato,Napoli,0,Svincolato,"{M,C}",0,0,,,
713,Marin Re.,Svincolato,Svincolato,Roma,0,Svincolato,{Por},0,0,,,
158,Ramadani,Svincolato,Svincolato,Lecce,8,Svincolato,"{M,C}",0,0,,,
368,Frese,Svincolato,Svincolato,Verona,7,Svincolato,"{Ds,E}",0,0,,,
282,Palma,Diablitos FC,Diablitos FC,Udinese,3,Primavera,{Dc},0,1,1058354.0,2008-03-13,2031-06-30
876,Obrador,FC Sovescio,FC Sovescio,Sassuolo,6,Indeterminato,"{Ds,E}",9,1,646747.0,2004-02-24,2027-06-30
793,Gioacchini,Svincolato,Svincolato,Como,0,Svincolato,{Pc},0,0,,,
829,Thauvin,Svincolato,Svincolato,Udinese,0,Svincolato,{A},0,0,,,
709,Nasti,Svincolato,Svincolato,Cremonese,0,Svincolato,{Pc},0,0,,,
746,Jasim,Svincolato,Svincolato,Como,0,Svincolato,"{W,A}",0,0,,,
695,Pohjanpalo,Svincolato,Svincolato,Venezia,0,Svincolato,{Pc},0,0,,,
622,Caprari,Svincolato,Svincolato,Monza,0,Svincolato,{A},0,0,,,
97,Stanciu,Svincolato,Svincolato,Genoa,2,Svincolato,"{C,T}",8,0,,,
2,Kouamè,Svincolato,Svincolato,Fiorentina,1,Svincolato,{A},0,0,,,
560,Musso,Svincolato,Svincolato,Atalanta,0,Svincolato,{Por},0,0,,,
564,Belardinelli,Svincolato,Svincolato,Empoli,0,Svincolato,"{M,C}",0,0,,,
692,Magnani,Svincolato,Svincolato,Verona,0,Svincolato,{Dc},0,0,,,
335,Lykogiannis,Svincolato,Svincolato,Bologna,2,Svincolato,"{Ds,E}",0,0,,,
680,Messi,Svincolato,Svincolato,Udinese,0,Svincolato,{Pc},0,0,,,
765,Keita B.,Svincolato,Svincolato,Monza,0,Svincolato,{A},0,0,,,
493,Nava,Svincolato,Svincolato,Cremonese,1,Svincolato,{Por},0,0,,,
857,Alidou,Svincolato,Svincolato,Verona,0,Svincolato,{W},0,0,,,
805,Zanimacchia,Svincolato,Svincolato,Cremonese,0,Svincolato,{W},0,0,,,
620,Svoboda,Svincolato,Svincolato,Venezia,0,Svincolato,{Dc},0,0,,,
840,Coman F.,Svincolato,Svincolato,Cagliari,0,Svincolato,{A},0,0,,,
559,Partipilo,Svincolato,Svincolato,Parma,0,Svincolato,{A},0,0,,,
109,Harroui,Svincolato,Svincolato,Verona,4,Svincolato,"{W,T}",3,0,,,
614,Zampano,Svincolato,Svincolato,Venezia,0,Svincolato,"{Dd,Ds,E}",0,0,,,
644,Danilo,Svincolato,Svincolato,Juventus,0,Svincolato,"{B,Dd,Ds}",0,0,,,
757,Henderson L.,Svincolato,Svincolato,Empoli,0,Svincolato,"{C,T}",0,0,,,
778,Mbappe,Svincolato,Svincolato,Verona,0,Svincolato,{A},0,0,,,
569,Camara D.,Svincolato,Svincolato,Parma,0,Svincolato,"{C,T}",0,0,,,
538,Meister,Svincolato,Svincolato,Pisa,5,Svincolato,{Pc},0,0,,,
870,Bozhinov,Svincolato,Svincolato,Pisa,1,Svincolato,{Dc},0,0,,,
7,Milik,Svincolato,Svincolato,Juventus,4,Svincolato,{Pc},0,1,191891.0,1994-02-28,2027-06-30
343,Unai Nunez,Svincolato,Svincolato,Verona,0,Svincolato,{Dc},5,0,,,
54,Lookman,Svincolato,Svincolato,Atalanta,15,Svincolato,{A},107,0,,,
724,Pereira P.,Svincolato,Svincolato,Monza,0,Svincolato,"{Dd,E}",0,0,,,
633,Haj Mohamed,Svincolato,Svincolato,Parma,0,Svincolato,{A},0,0,,,
40,Banda,Svincolato,Svincolato,Lecce,15,Svincolato,"{W,A}",6,0,,,
1,Balentien,Svincolato,Svincolato,Milan,1,Svincolato,{A},0,0,,,
589,Karlsson,FC Pontos,FC Pontos,Bologna,3,Indeterminato,"{W,A}",2,0,,,
584,Ebuehi,Svincolato,Svincolato,Empoli,0,Svincolato,"{Dd,E}",0,0,,,
748,Condè,Svincolato,Svincolato,Venezia,0,Svincolato,"{M,C}",0,0,,,
705,Salama,Svincolato,Svincolato,Torino,0,Svincolato,{Pc},0,0,,,
717,Ankeye,Svincolato,Svincolato,Genoa,0,Svincolato,{Pc},0,0,,,
8,Okereke,Svincolato,Svincolato,Cremonese,10,Svincolato,{A},0,0,,,
704,Savona,Svincolato,Svincolato,Juventus,0,Svincolato,"{B,Dd,E}",0,0,,,
654,Machin,Svincolato,Svincolato,Monza,0,Svincolato,{C},0,0,,,
783,Man,Svincolato,Svincolato,Parma,0,Svincolato,"{W,A}",0,0,,,
715,Calabria,Svincolato,Svincolato,Bologna,0,Svincolato,"{Dd,E}",0,0,,,
580,Boer,Svincolato,Svincolato,Roma,0,Svincolato,{Por},0,0,,,
52,Nzola,Svincolato,Svincolato,Cagliari,4,Svincolato,{Pc},0,1,354814.0,1996-08-18,2027-06-30
733,Pafundi,Svincolato,Svincolato,Udinese,0,Svincolato,"{T,A}",0,0,,,
701,Crnigoj,Svincolato,Svincolato,Venezia,0,Svincolato,{C},0,0,,,
639,Gendrey,Svincolato,Svincolato,Lecce,0,Svincolato,"{Dd,E}",0,0,,,
548,Manzoni,Svincolato,Svincolato,Atalanta,0,Svincolato,"{C,T}",0,0,,,
856,Doumbia I.,Svincolato,Svincolato,Venezia,0,Svincolato,"{M,C}",0,0,,,
799,Ganvoula,Svincolato,Svincolato,Monza,0,Svincolato,{Pc},0,0,,,
637,Braunoder,Svincolato,Svincolato,Como,0,Svincolato,"{M,C}",0,0,,,
846,Cruz,Svincolato,Svincolato,Verona,0,Svincolato,{Pc},0,0,,,
241,Pellegrini Lo.,FC Sovescio,FC Sovescio,Roma,9,Indeterminato,"{C,T}",0,1,286297.0,1996-06-19,2027-06-30
673,Sambia,Svincolato,Svincolato,Empoli,0,Svincolato,"{Dd,E}",0,0,,,
278,Denoon,Svincolato,Svincolato,Pisa,1,Svincolato,{Dc},0,0,,,
670,Sorrentino A.,Svincolato,Svincolato,Monza,0,Svincolato,{Por},0,0,,,
771,Thiaw,Svincolato,Svincolato,Milan,0,Svincolato,{Dc},0,0,,,
380,Bianchetti,Svincolato,Svincolato,Cremonese,4,Svincolato,{Dc},0,0,,,
378,Fortini,Metodo Monchi FC,ZeroDayz FC,Torino,5,Fanta-Prestito,{E},0,1,984964.0,2006-02-13,2027-06-30
201,Bernede,Svincolato,Svincolato,Verona,7,Svincolato,{C},0,0,,,
616,Rus,Svincolato,Svincolato,Pisa,0,Svincolato,"{Dd,Dc}",0,0,,,
9,Pavoletti,Svincolato,Svincolato,Cagliari,3,Svincolato,{Pc},0,0,,,
106,Fini,Svincolato,Svincolato,Genoa,0,Svincolato,"{E,W}",0,0,,,
